,num,Nombre,fecha,equipo,tit
7226,18,Pontus Jansson,15-Mayo-2022,Brentford,1
7227,19,Bryan Mbeumo,15-Mayo-2022,Brentford,1
7228,20,Kristoffer Ajer,15-Mayo-2022,Brentford,1
7229,21,Christian Eriksen,15-Mayo-2022,Brentford,1
7230,29,Mads Bech Sørensen,15-Mayo-2022,Brentford,1
7231,Banquillo,Banquillo,15-Mayo-2022,Brentford,0
7232,49,Jonas Lössl,15-Mayo-2022,Brentford,0
7233,7,Sergi Canós,15-Mayo-2022,Brentford,0
7234,10,Josh Dasilva,15-Mayo-2022,Brentford,0
7235,23,Julian Jeanvier,15-Mayo-2022,Brentford,0
7236,25,Myles Peart-Harris,15-Mayo-2022,Brentford,0
7237,26,Shandon Baptiste,15-Mayo-2022,Brentford,0
7238,27,Vitaly Janelt,15-Mayo-2022,Brentford,0
7239,30,Mads Roerslev,15-Mayo-2022,Brentford,0
7240,36,Finley Stevens,15-Mayo-2022,Brentford,0
7241,40,Álvaro Fernández,30-Octubre-2021,Brentford,1
7242,3,Rico Henry,30-Octubre-2021,Brentford,1
7243,5,Ethan Pinnock,30-Octubre-2021,Brentford,1
7244,6,Christian Nørgaard,30-Octubre-2021,Brentford,1
7245,7,Sergi Canós,30-Octubre-2021,Brentford,1
7246,8,Mathias Jensen,30-Octubre-2021,Brentford,1
7247,9,Marcus Forss,30-Octubre-2021,Brentford,1
7248,15,Frank Onyeka,30-Octubre-2021,Brentford,1
7249,17,Ivan Toney,30-Octubre-2021,Brentford,1
7250,18,Pontus Jansson,30-Octubre-2021,Brentford,1
7251,22,Mathias Jørgensen,30-Octubre-2021,Brentford,1
7252,Banquillo,Banquillo,30-Octubre-2021,Brentford,0
7253,41,Matthew Cox,30-Octubre-2021,Brentford,0
7254,4,Charlie Goode,30-Octubre-2021,Brentford,0
7255,14,Saman Ghoddos,30-Octubre-2021,Brentford,0
7256,19,Bryan Mbeumo,30-Octubre-2021,Brentford,0
7257,24,Tariqe Fosu,30-Octubre-2021,Brentford,0
7258,27,Vitaly Janelt,30-Octubre-2021,Brentford,0
7259,28,Mads Bidstrup,30-Octubre-2021,Brentford,0
7260,30,Mads Roerslev,30-Octubre-2021,Brentford,0
7261,36,Finley Stevens,30-Octubre-2021,Brentford,0
7262,40,Álvaro Fernández,28-Noviembre-2021,Brentford,1
7263,3,Rico Henry,28-Noviembre-2021,Brentford,1
7264,4,Charlie Goode,28-Noviembre-2021,Brentford,1
7265,5,Ethan Pinnock,28-Noviembre-2021,Brentford,1
7266,6,Christian Nørgaard,28-Noviembre-2021,Brentford,1
7267,7,Sergi Canós,28-Noviembre-2021,Brentford,1
7268,15,Frank Onyeka,28-Noviembre-2021,Brentford,1
7269,17,Ivan Toney,28-Noviembre-2021,Brentford,1
7270,18,Pontus Jansson,28-Noviembre-2021,Brentford,1
7271,19,Bryan Mbeumo,28-Noviembre-2021,Brentford,1
7272,27,Vitaly Janelt,28-Noviembre-2021,Brentford,1
7273,Banquillo,Banquillo,28-Noviembre-2021,Brentford,0
7274,41,Matthew Cox,28-Noviembre-2021,Brentford,0
7275,2,Dominic Thompson,28-Noviembre-2021,Brentford,0
7276,8,Mathias Jensen,28-Noviembre-2021,Brentford,0
7277,9,Marcus Forss,28-Noviembre-2021,Brentford,0
7278,11,Yoane Wissa,28-Noviembre-2021,Brentford,0
7279,14,Saman Ghoddos,28-Noviembre-2021,Brentford,0
7280,26,Shandon Baptiste,28-Noviembre-2021,Brentford,0
7281,29,Mads Bech Sørensen,28-Noviembre-2021,Brentford,0
7282,30,Mads Roerslev,28-Noviembre-2021,Brentford,0
7283,1,David Raya,11-Septiembre-2021,Brentford,1
7284,3,Rico Henry,11-Septiembre-2021,Brentford,1
7285,5,Ethan Pinnock,11-Septiembre-2021,Brentford,1
7286,6,Christian Nørgaard,11-Septiembre-2021,Brentford,1
7287,7,Sergi Canós,11-Septiembre-2021,Brentford,1
7288,17,Ivan Toney,11-Septiembre-2021,Brentford,1
7289,18,Pontus Jansson,11-Septiembre-2021,Brentford,1
7290,19,Bryan Mbeumo,11-Septiembre-2021,Brentford,1
7291,20,Kristoffer Ajer,11-Septiembre-2021,Brentford,1
7292,26,Shandon Baptiste,11-Septiembre-2021,Brentford,1
7293,27,Vitaly Janelt,11-Septiembre-2021,Brentford,1
7294,Banquillo,Banquillo,11-Septiembre-2021,Brentford,0
7295,40,Álvaro Fernández,11-Septiembre-2021,Brentford,0
7296,2,Dominic Thompson,11-Septiembre-2021,Brentford,0
7297,8,Mathias Jensen,11-Septiembre-2021,Brentford,0
7298,9,Marcus Forss,11-Septiembre-2021,Brentford,0
7299,11,Yoane Wissa,11-Septiembre-2021,Brentford,0
7300,14,Saman Ghoddos,11-Septiembre-2021,Brentford,0
7301,15,Frank Onyeka,11-Septiembre-2021,Brentford,0
7302,22,Mathias Jørgensen,11-Septiembre-2021,Brentford,0
7303,30,Mads Roerslev,11-Septiembre-2021,Brentford,0
7304,40,Álvaro Fernández,20-Noviembre-2021,Brentford,1
7305,3,Rico Henry,20-Noviembre-2021,Brentford,1
7306,5,Ethan Pinnock,20-Noviembre-2021,Brentford,1
7307,6,Christian Nørgaard,20-Noviembre-2021,Brentford,1
7308,7,Sergi Canós,20-Noviembre-2021,Brentford,1
7309,14,Saman Ghoddos,20-Noviembre-2021,Brentford,1
7310,17,Ivan Toney,20-Noviembre-2021,Brentford,1
7311,18,Pontus Jansson,20-Noviembre-2021,Brentford,1
7312,19,Bryan Mbeumo,20-Noviembre-2021,Brentford,1
7313,27,Vitaly Janelt,20-Noviembre-2021,Brentford,1
7314,30,Mads Roerslev,20-Noviembre-2021,Brentford,1
7315,Banquillo,Banquillo,20-Noviembre-2021,Brentford,0
7316,41,Matthew Cox,20-Noviembre-2021,Brentford,0
7317,2,Dominic Thompson,20-Noviembre-2021,Brentford,0
7318,4,Charlie Goode,20-Noviembre-2021,Brentford,0
7319,9,Marcus Forss,20-Noviembre-2021,Brentford,0
7320,15,Frank Onyeka,20-Noviembre-2021,Brentford,0
7321,26,Shandon Baptiste,20-Noviembre-2021,Brentford,0
7322,28,Mads Bidstrup,20-Noviembre-2021,Brentford,0
7323,33,Edmond-Paris Maghoma,20-Noviembre-2021,Brentford,0
7324,37,Maxwell Haygarth,20-Noviembre-2021,Brentford,0
7325,1,David Raya,22-Mayo-2022,Brentford,1
7326,3,Rico Henry,22-Mayo-2022,Brentford,1
7327,8,Mathias Jensen,22-Mayo-2022,Brentford,1
7328,11,Yoane Wissa,22-Mayo-2022,Brentford,1
7329,17,Ivan Toney,22-Mayo-2022,Brentford,1
7330,18,Pontus Jansson,22-Mayo-2022,Brentford,1
7331,19,Bryan Mbeumo,22-Mayo-2022,Brentford,1
7332,20,Kristoffer Ajer,22-Mayo-2022,Brentford,1
7333,21,Christian Eriksen,22-Mayo-2022,Brentford,1
7334,27,Vitaly Janelt,22-Mayo-2022,Brentford,1
7335,29,Mads Bech Sørensen,22-Mayo-2022,Brentford,1
7336,Banquillo,Banquillo,22-Mayo-2022,Brentford,0
7337,40,Álvaro Fernández,22-Mayo-2022,Brentford,0
7338,7,Sergi Canós,22-Mayo-2022,Brentford,0
7339,10,Josh Dasilva,22-Mayo-2022,Brentford,0
7340,15,Frank Onyeka,22-Mayo-2022,Brentford,0
7341,23,Julian Jeanvier,22-Mayo-2022,Brentford,0
7342,26,Shandon Baptiste,22-Mayo-2022,Brentford,0
7343,30,Mads Roerslev,22-Mayo-2022,Brentford,0
7344,36,Finley Stevens,22-Mayo-2022,Brentford,0
7345,43,Nathan Young-Coombes,22-Mayo-2022,Brentford,0
7346,1,David Raya,3-Octubre-2021,Brentford,1
7347,3,Rico Henry,3-Octubre-2021,Brentford,1
7348,5,Ethan Pinnock,3-Octubre-2021,Brentford,1
7349,6,Christian Nørgaard,3-Octubre-2021,Brentford,1
7350,7,Sergi Canós,3-Octubre-2021,Brentford,1
7351,15,Frank Onyeka,3-Octubre-2021,Brentford,1
7352,17,Ivan Toney,3-Octubre-2021,Brentford,1
7353,18,Pontus Jansson,3-Octubre-2021,Brentford,1
7354,19,Bryan Mbeumo,3-Octubre-2021,Brentford,1
7355,22,Mathias Jørgensen,3-Octubre-2021,Brentford,1
7356,26,Shandon Baptiste,3-Octubre-2021,Brentford,1
7357,Banquillo,Banquillo,3-Octubre-2021,Brentford,0
7358,40,Álvaro Fernández,3-Octubre-2021,Brentford,0
7359,4,Charlie Goode,3-Octubre-2021,Brentford,0
7360,8,Mathias Jensen,3-Octubre-2021,Brentford,0
7361,9,Marcus Forss,3-Octubre-2021,Brentford,0
7362,11,Yoane Wissa,3-Octubre-2021,Brentford,0
7363,14,Saman Ghoddos,3-Octubre-2021,Brentford,0
7364,28,Mads Bidstrup,3-Octubre-2021,Brentford,0
7365,30,Mads Roerslev,3-Octubre-2021,Brentford,0
7366,1,David Raya,18-Septiembre-2021,Brentford,1
7367,3,Rico Henry,18-Septiembre-2021,Brentford,1
7368,5,Ethan Pinnock,18-Septiembre-2021,Brentford,1
7369,6,Christian Nørgaard,18-Septiembre-2021,Brentford,1
7370,7,Sergi Canós,18-Septiembre-2021,Brentford,1
7371,17,Ivan Toney,18-Septiembre-2021,Brentford,1
7372,18,Pontus Jansson,18-Septiembre-2021,Brentford,1
7373,19,Bryan Mbeumo,18-Septiembre-2021,Brentford,1
7374,20,Kristoffer Ajer,18-Septiembre-2021,Brentford,1
7375,26,Shandon Baptiste,18-Septiembre-2021,Brentford,1
7376,27,Vitaly Janelt,18-Septiembre-2021,Brentford,1
7377,Banquillo,Banquillo,18-Septiembre-2021,Brentford,0
7378,40,Álvaro Fernández,18-Septiembre-2021,Brentford,0
7379,2,Dominic Thompson,18-Septiembre-2021,Brentford,0
7380,8,Mathias Jensen,18-Septiembre-2021,Brentford,0
7381,9,Marcus Forss,18-Septiembre-2021,Brentford,0
7382,11,Yoane Wissa,18-Septiembre-2021,Brentford,0
7383,14,Saman Ghoddos,18-Septiembre-2021,Brentford,0
7384,15,Frank Onyeka,18-Septiembre-2021,Brentford,0
7385,22,Mathias Jørgensen,18-Septiembre-2021,Brentford,0
7386,30,Mads Roerslev,18-Septiembre-2021,Brentford,0
7387,40,Álvaro Fernández,16-Enero-2022,Brentford,1
7388,3,Rico Henry,16-Enero-2022,Brentford,1
7389,5,Ethan Pinnock,16-Enero-2022,Brentford,1
7390,6,Christian Nørgaard,16-Enero-2022,Brentford,1
7391,17,Ivan Toney,16-Enero-2022,Brentford,1
7392,18,Pontus Jansson,16-Enero-2022,Brentford,1
7393,19,Bryan Mbeumo,16-Enero-2022,Brentford,1
7394,20,Kristoffer Ajer,16-Enero-2022,Brentford,1
7395,26,Shandon Baptiste,16-Enero-2022,Brentford,1
7396,27,Vitaly Janelt,16-Enero-2022,Brentford,1
7397,30,Mads Roerslev,16-Enero-2022,Brentford,1
7398,Banquillo,Banquillo,16-Enero-2022,Brentford,0
7399,49,Jonas Lössl,16-Enero-2022,Brentford,0
7400,7,Sergi Canós,16-Enero-2022,Brentford,0
7401,8,Mathias Jensen,16-Enero-2022,Brentford,0
7402,9,Marcus Forss,16-Enero-2022,Brentford,0
7403,11,Yoane Wissa,16-Enero-2022,Brentford,0
7404,14,Saman Ghoddos,16-Enero-2022,Brentford,0
7405,28,Mads Bidstrup,16-Enero-2022,Brentford,0
7406,29,Mads Bech Sørensen,16-Enero-2022,Brentford,0
7407,36,Finley Stevens,16-Enero-2022,Brentford,0
7408,40,Álvaro Fernández,10-Diciembre-2021,Brentford,1
7409,3,Rico Henry,10-Diciembre-2021,Brentford,1
7410,4,Charlie Goode,10-Diciembre-2021,Brentford,1
7411,6,Christian Nørgaard,10-Diciembre-2021,Brentford,1
7412,8,Mathias Jensen,10-Diciembre-2021,Brentford,1
7413,11,Yoane Wissa,10-Diciembre-2021,Brentford,1
7414,18,Pontus Jansson,10-Diciembre-2021,Brentford,1
7415,19,Bryan Mbeumo,10-Diciembre-2021,Brentford,1
7416,26,Shandon Baptiste,10-Diciembre-2021,Brentford,1
7417,27,Vitaly Janelt,10-Diciembre-2021,Brentford,1
7418,30,Mads Roerslev,10-Diciembre-2021,Brentford,1
7419,Banquillo,Banquillo,10-Diciembre-2021,Brentford,0
7420,41,Matthew Cox,10-Diciembre-2021,Brentford,0
7421,2,Dominic Thompson,10-Diciembre-2021,Brentford,0
7422,9,Marcus Forss,10-Diciembre-2021,Brentford,0
7423,14,Saman Ghoddos,10-Diciembre-2021,Brentford,0
7424,15,Frank Onyeka,10-Diciembre-2021,Brentford,0
7425,28,Mads Bidstrup,10-Diciembre-2021,Brentford,0
7426,29,Mads Bech Sørensen,10-Diciembre-2021,Brentford,0
7427,36,Finley Stevens,10-Diciembre-2021,Brentford,0
7428,43,Nathan Young-Coombes,10-Diciembre-2021,Brentford,0
7429,40,Álvaro Fernández,2-Enero-2022,Brentford,1
7430,5,Ethan Pinnock,2-Enero-2022,Brentford,1
7431,6,Christian Nørgaard,2-Enero-2022,Brentford,1
7432,7,Sergi Canós,2-Enero-2022,Brentford,1
7433,8,Mathias Jensen,2-Enero-2022,Brentford,1
7434,11,Yoane Wissa,2-Enero-2022,Brentford,1
7435,15,Frank Onyeka,2-Enero-2022,Brentford,1
7436,17,Ivan Toney,2-Enero-2022,Brentford,1
7437,18,Pontus Jansson,2-Enero-2022,Brentford,1
7438,29,Mads Bech Sørensen,2-Enero-2022,Brentford,1
7439,30,Mads Roerslev,2-Enero-2022,Brentford,1
7440,Banquillo,Banquillo,2-Enero-2022,Brentford,0
7441,41,Matthew Cox,2-Enero-2022,Brentford,0
7442,2,Dominic Thompson,2-Enero-2022,Brentford,0
7443,9,Marcus Forss,2-Enero-2022,Brentford,0
7444,14,Saman Ghoddos,2-Enero-2022,Brentford,0
7445,20,Kristoffer Ajer,2-Enero-2022,Brentford,0
7446,26,Shandon Baptiste,2-Enero-2022,Brentford,0
7447,27,Vitaly Janelt,2-Enero-2022,Brentford,0
7448,28,Mads Bidstrup,2-Enero-2022,Brentford,0
7449,36,Finley Stevens,2-Enero-2022,Brentford,0
7450,1,David Raya,28-Agosto-2021,Brentford,1
7451,3,Rico Henry,28-Agosto-2021,Brentford,1
7452,5,Ethan Pinnock,28-Agosto-2021,Brentford,1
7453,6,Christian Nørgaard,28-Agosto-2021,Brentford,1
7454,7,Sergi Canós,28-Agosto-2021,Brentford,1
7455,14,Saman Ghoddos,28-Agosto-2021,Brentford,1
7456,17,Ivan Toney,28-Agosto-2021,Brentford,1
7457,18,Pontus Jansson,28-Agosto-2021,Brentford,1
7458,19,Bryan Mbeumo,28-Agosto-2021,Brentford,1
7459,20,Kristoffer Ajer,28-Agosto-2021,Brentford,1
7460,27,Vitaly Janelt,28-Agosto-2021,Brentford,1
7461,Banquillo,Banquillo,28-Agosto-2021,Brentford,0
7462,40,Álvaro Fernández,28-Agosto-2021,Brentford,0
7463,2,Dominic Thompson,28-Agosto-2021,Brentford,0
7464,8,Mathias Jensen,28-Agosto-2021,Brentford,0
7465,9,Marcus Forss,28-Agosto-2021,Brentford,0
7466,11,Yoane Wissa,28-Agosto-2021,Brentford,0
7467,21,Halil Dervişoğlu,28-Agosto-2021,Brentford,0
7468,26,Shandon Baptiste,28-Agosto-2021,Brentford,0
7469,28,Mads Bidstrup,28-Agosto-2021,Brentford,0
7470,36,Finley Stevens,28-Agosto-2021,Brentford,0
7471,49,Jonas Lössl,22-Enero-2022,Brentford,1
7472,3,Rico Henry,22-Enero-2022,Brentford,1
7473,5,Ethan Pinnock,22-Enero-2022,Brentford,1
7474,6,Christian Nørgaard,22-Enero-2022,Brentford,1
7475,7,Sergi Canós,22-Enero-2022,Brentford,1
7476,8,Mathias Jensen,22-Enero-2022,Brentford,1
7477,17,Ivan Toney,22-Enero-2022,Brentford,1
7478,18,Pontus Jansson,22-Enero-2022,Brentford,1
7479,19,Bryan Mbeumo,22-Enero-2022,Brentford,1
7480,20,Kristoffer Ajer,22-Enero-2022,Brentford,1
7481,27,Vitaly Janelt,22-Enero-2022,Brentford,1
7482,Banquillo,Banquillo,22-Enero-2022,Brentford,0
7483,40,Álvaro Fernández,22-Enero-2022,Brentford,0
7484,9,Marcus Forss,22-Enero-2022,Brentford,0
7485,11,Yoane Wissa,22-Enero-2022,Brentford,0
7486,14,Saman Ghoddos,22-Enero-2022,Brentford,0
7487,26,Shandon Baptiste,22-Enero-2022,Brentford,0
7488,28,Mads Bidstrup,22-Enero-2022,Brentford,0
7489,29,Mads Bech Sørensen,22-Enero-2022,Brentford,0
7490,30,Mads Roerslev,22-Enero-2022,Brentford,0
7491,36,Finley Stevens,22-Enero-2022,Brentford,0
7492,1,David Raya,23-Abril-2022,Brentford,1
7493,3,Rico Henry,23-Abril-2022,Brentford,1
7494,8,Mathias Jensen,23-Abril-2022,Brentford,1
7495,14,Saman Ghoddos,23-Abril-2022,Brentford,1
7496,17,Ivan Toney,23-Abril-2022,Brentford,1
7497,18,Pontus Jansson,23-Abril-2022,Brentford,1
7498,19,Bryan Mbeumo,23-Abril-2022,Brentford,1
7499,21,Christian Eriksen,23-Abril-2022,Brentford,1
7500,27,Vitaly Janelt,23-Abril-2022,Brentford,1
7501,29,Mads Bech Sørensen,23-Abril-2022,Brentford,1
7502,30,Mads Roerslev,23-Abril-2022,Brentford,1
7503,Banquillo,Banquillo,23-Abril-2022,Brentford,0
7504,49,Jonas Lössl,23-Abril-2022,Brentford,0
7505,10,Josh Dasilva,23-Abril-2022,Brentford,0
7506,11,Yoane Wissa,23-Abril-2022,Brentford,0
7507,23,Julian Jeanvier,23-Abril-2022,Brentford,0
7508,24,Tariqe Fosu,23-Abril-2022,Brentford,0
7509,25,Myles Peart-Harris,23-Abril-2022,Brentford,0
7510,26,Shandon Baptiste,23-Abril-2022,Brentford,0
7511,36,Finley Stevens,23-Abril-2022,Brentford,0
7512,43,Nathan Young-Coombes,23-Abril-2022,Brentford,0
7513,1,David Raya,2-Abril-2022,Brentford,1
7514,3,Rico Henry,2-Abril-2022,Brentford,1
7515,5,Ethan Pinnock,2-Abril-2022,Brentford,1
7516,6,Christian Nørgaard,2-Abril-2022,Brentford,1
7517,17,Ivan Toney,2-Abril-2022,Brentford,1
7518,18,Pontus Jansson,2-Abril-2022,Brentford,1
7519,19,Bryan Mbeumo,2-Abril-2022,Brentford,1
7520,20,Kristoffer Ajer,2-Abril-2022,Brentford,1
7521,21,Christian Eriksen,2-Abril-2022,Brentford,1
7522,27,Vitaly Janelt,2-Abril-2022,Brentford,1
7523,30,Mads Roerslev,2-Abril-2022,Brentford,1
7524,Banquillo,Banquillo,2-Abril-2022,Brentford,0
7525,40,Álvaro Fernández,2-Abril-2022,Brentford,0
7526,7,Sergi Canós,2-Abril-2022,Brentford,0
7527,8,Mathias Jensen,2-Abril-2022,Brentford,0
7528,11,Yoane Wissa,2-Abril-2022,Brentford,0
7529,14,Saman Ghoddos,2-Abril-2022,Brentford,0
7530,22,Mathias Jørgensen,2-Abril-2022,Brentford,0
7531,24,Tariqe Fosu,2-Abril-2022,Brentford,0
7532,26,Shandon Baptiste,2-Abril-2022,Brentford,0
7533,29,Mads Bech Sørensen,2-Abril-2022,Brentford,0
7534,40,Álvaro Fernández,6-Noviembre-2021,Brentford,1
7535,3,Rico Henry,6-Noviembre-2021,Brentford,1
7536,5,Ethan Pinnock,6-Noviembre-2021,Brentford,1
7537,6,Christian Nørgaard,6-Noviembre-2021,Brentford,1
7538,7,Sergi Canós,6-Noviembre-2021,Brentford,1
7539,8,Mathias Jensen,6-Noviembre-2021,Brentford,1
7540,17,Ivan Toney,6-Noviembre-2021,Brentford,1
7541,18,Pontus Jansson,6-Noviembre-2021,Brentford,1
7542,19,Bryan Mbeumo,6-Noviembre-2021,Brentford,1
7543,22,Mathias Jørgensen,6-Noviembre-2021,Brentford,1
7544,27,Vitaly Janelt,6-Noviembre-2021,Brentford,1
7545,Banquillo,Banquillo,6-Noviembre-2021,Brentford,0
7546,41,Matthew Cox,6-Noviembre-2021,Brentford,0
7547,2,Dominic Thompson,6-Noviembre-2021,Brentford,0
7548,4,Charlie Goode,6-Noviembre-2021,Brentford,0
7549,9,Marcus Forss,6-Noviembre-2021,Brentford,0
7550,14,Saman Ghoddos,6-Noviembre-2021,Brentford,0
7551,15,Frank Onyeka,6-Noviembre-2021,Brentford,0
7552,28,Mads Bidstrup,6-Noviembre-2021,Brentford,0
7553,30,Mads Roerslev,6-Noviembre-2021,Brentford,0
7554,36,Finley Stevens,6-Noviembre-2021,Brentford,0
7555,1,David Raya,20-Marzo-2022,Brentford,1
7556,3,Rico Henry,20-Marzo-2022,Brentford,1
7557,5,Ethan Pinnock,20-Marzo-2022,Brentford,1
7558,6,Christian Nørgaard,20-Marzo-2022,Brentford,1
7559,8,Mathias Jensen,20-Marzo-2022,Brentford,1
7560,11,Yoane Wissa,20-Marzo-2022,Brentford,1
7561,17,Ivan Toney,20-Marzo-2022,Brentford,1
7562,18,Pontus Jansson,20-Marzo-2022,Brentford,1
7563,19,Bryan Mbeumo,20-Marzo-2022,Brentford,1
7564,20,Kristoffer Ajer,20-Marzo-2022,Brentford,1
7565,27,Vitaly Janelt,20-Marzo-2022,Brentford,1
7566,Banquillo,Banquillo,20-Marzo-2022,Brentford,0
7567,40,Álvaro Fernández,20-Marzo-2022,Brentford,0
7568,7,Sergi Canós,20-Marzo-2022,Brentford,0
7569,15,Frank Onyeka,20-Marzo-2022,Brentford,0
7570,22,Mathias Jørgensen,20-Marzo-2022,Brentford,0
7571,24,Tariqe Fosu,20-Marzo-2022,Brentford,0
7572,26,Shandon Baptiste,20-Marzo-2022,Brentford,0
7573,29,Mads Bech Sørensen,20-Marzo-2022,Brentford,0
7574,30,Mads Roerslev,20-Marzo-2022,Brentford,0
7575,43,Nathan Young-Coombes,20-Marzo-2022,Brentford,0
7576,1,David Raya,16-Abril-2022,Brentford,1
7577,3,Rico Henry,16-Abril-2022,Brentford,1
7578,5,Ethan Pinnock,16-Abril-2022,Brentford,1
7579,6,Christian Nørgaard,16-Abril-2022,Brentford,1
7580,11,Yoane Wissa,16-Abril-2022,Brentford,1
7581,17,Ivan Toney,16-Abril-2022,Brentford,1
7582,18,Pontus Jansson,16-Abril-2022,Brentford,1
7583,19,Bryan Mbeumo,16-Abril-2022,Brentford,1
7584,20,Kristoffer Ajer,16-Abril-2022,Brentford,1
7585,21,Christian Eriksen,16-Abril-2022,Brentford,1
7586,27,Vitaly Janelt,16-Abril-2022,Brentford,1
7587,Banquillo,Banquillo,16-Abril-2022,Brentford,0
7588,40,Álvaro Fernández,16-Abril-2022,Brentford,0
7589,8,Mathias Jensen,16-Abril-2022,Brentford,0
7590,10,Josh Dasilva,16-Abril-2022,Brentford,0
7591,14,Saman Ghoddos,16-Abril-2022,Brentford,0
7592,24,Tariqe Fosu,16-Abril-2022,Brentford,0
7593,26,Shandon Baptiste,16-Abril-2022,Brentford,0
7594,29,Mads Bech Sørensen,16-Abril-2022,Brentford,0
7595,30,Mads Roerslev,16-Abril-2022,Brentford,0
7596,36,Finley Stevens,16-Abril-2022,Brentford,0
7597,1,David Raya,7-Mayo-2022,Brentford,1
7598,3,Rico Henry,7-Mayo-2022,Brentford,1
7599,6,Christian Nørgaard,7-Mayo-2022,Brentford,1
7600,8,Mathias Jensen,7-Mayo-2022,Brentford,1
7601,11,Yoane Wissa,7-Mayo-2022,Brentford,1
7602,17,Ivan Toney,7-Mayo-2022,Brentford,1
7603,18,Pontus Jansson,7-Mayo-2022,Brentford,1
7604,19,Bryan Mbeumo,7-Mayo-2022,Brentford,1
7605,20,Kristoffer Ajer,7-Mayo-2022,Brentford,1
7606,21,Christian Eriksen,7-Mayo-2022,Brentford,1
7607,29,Mads Bech Sørensen,7-Mayo-2022,Brentford,1
7608,Banquillo,Banquillo,7-Mayo-2022,Brentford,0
7609,49,Jonas Lössl,7-Mayo-2022,Brentford,0
7610,10,Josh Dasilva,7-Mayo-2022,Brentford,0
7611,23,Julian Jeanvier,7-Mayo-2022,Brentford,0
7612,24,Tariqe Fosu,7-Mayo-2022,Brentford,0
7613,26,Shandon Baptiste,7-Mayo-2022,Brentford,0
7614,27,Vitaly Janelt,7-Mayo-2022,Brentford,0
7615,30,Mads Roerslev,7-Mayo-2022,Brentford,0
7616,36,Finley Stevens,7-Mayo-2022,Brentford,0
7617,43,Nathan Young-Coombes,7-Mayo-2022,Brentford,0
7618,40,Álvaro Fernández,2-Diciembre-2021,Brentford,1
7619,3,Rico Henry,2-Diciembre-2021,Brentford,1
7620,4,Charlie Goode,2-Diciembre-2021,Brentford,1
7621,5,Ethan Pinnock,2-Diciembre-2021,Brentford,1
7622,6,Christian Nørgaard,2-Diciembre-2021,Brentford,1
7623,7,Sergi Canós,2-Diciembre-2021,Brentford,1
7624,15,Frank Onyeka,2-Diciembre-2021,Brentford,1
7625,17,Ivan Toney,2-Diciembre-2021,Brentford,1
7626,18,Pontus Jansson,2-Diciembre-2021,Brentford,1
7627,19,Bryan Mbeumo,2-Diciembre-2021,Brentford,1
7628,27,Vitaly Janelt,2-Diciembre-2021,Brentford,1
7629,Banquillo,Banquillo,2-Diciembre-2021,Brentford,0
7630,41,Matthew Cox,2-Diciembre-2021,Brentford,0
7631,8,Mathias Jensen,2-Diciembre-2021,Brentford,0
7632,9,Marcus Forss,2-Diciembre-2021,Brentford,0
7633,11,Yoane Wissa,2-Diciembre-2021,Brentford,0
7634,14,Saman Ghoddos,2-Diciembre-2021,Brentford,0
7635,26,Shandon Baptiste,2-Diciembre-2021,Brentford,0
7636,30,Mads Roerslev,2-Diciembre-2021,Brentford,0
7637,33,Edmond-Paris Maghoma,2-Diciembre-2021,Brentford,0
7638,36,Finley Stevens,2-Diciembre-2021,Brentford,0
7639,1,David Raya,5-Marzo-2022,Brentford,1
7640,3,Rico Henry,5-Marzo-2022,Brentford,1
7641,5,Ethan Pinnock,5-Marzo-2022,Brentford,1
7642,6,Christian Nørgaard,5-Marzo-2022,Brentford,1
7643,7,Sergi Canós,5-Marzo-2022,Brentford,1
7644,17,Ivan Toney,5-Marzo-2022,Brentford,1
7645,18,Pontus Jansson,5-Marzo-2022,Brentford,1
7646,19,Bryan Mbeumo,5-Marzo-2022,Brentford,1
7647,20,Kristoffer Ajer,5-Marzo-2022,Brentford,1
7648,21,Christian Eriksen,5-Marzo-2022,Brentford,1
7649,27,Vitaly Janelt,5-Marzo-2022,Brentford,1
7650,Banquillo,Banquillo,5-Marzo-2022,Brentford,0
7651,49,Jonas Lössl,5-Marzo-2022,Brentford,0
7652,8,Mathias Jensen,5-Marzo-2022,Brentford,0
7653,11,Yoane Wissa,5-Marzo-2022,Brentford,0
7654,14,Saman Ghoddos,5-Marzo-2022,Brentford,0
7655,15,Frank Onyeka,5-Marzo-2022,Brentford,0
7656,22,Mathias Jørgensen,5-Marzo-2022,Brentford,0
7657,26,Shandon Baptiste,5-Marzo-2022,Brentford,0
7658,29,Mads Bech Sørensen,5-Marzo-2022,Brentford,0
7659,30,Mads Roerslev,5-Marzo-2022,Brentford,0
7660,40,Álvaro Fernández,5-Diciembre-2021,Brentford,1
7661,3,Rico Henry,5-Diciembre-2021,Brentford,1
7662,4,Charlie Goode,5-Diciembre-2021,Brentford,1
7663,5,Ethan Pinnock,5-Diciembre-2021,Brentford,1
7664,6,Christian Nørgaard,5-Diciembre-2021,Brentford,1
7665,7,Sergi Canós,5-Diciembre-2021,Brentford,1
7666,18,Pontus Jansson,5-Diciembre-2021,Brentford,1
7667,19,Bryan Mbeumo,5-Diciembre-2021,Brentford,1
7668,26,Shandon Baptiste,5-Diciembre-2021,Brentford,1
7669,27,Vitaly Janelt,5-Diciembre-2021,Brentford,1
7670,30,Mads Roerslev,5-Diciembre-2021,Brentford,1
