,name,date,team,opponent,min,g,ass,tp,tpint,dis,dap,ta,tr,toques,tkl,interceps,blocks,xg,npxg,xag,act,acg,cmp,int_pass,po_cmp,prog,reg_success,reg_int
14272,Kieran Dowell,2021-11-27,Norwich City,Wolves,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,3.0,6.0,50.0,1.0,0.0,0.0
14273,Kieran Dowell,2021-12-05,Norwich City,Tottenham,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,1.0,0.0,0.0
14274,Kieran Dowell,2021-12-14,Norwich City,Aston Villa,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,0.0,0.0,0.1,1.0,0.0,5.0,10.0,50.0,0.0,0.0,0.0
14275,Kieran Dowell,2021-12-26,Norwich City,Arsenal,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,1.0,0.0,1.0
14276,Kieran Dowell,2022-01-12,Norwich City,West Ham,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,5.0,6.0,83.3,0.0,0.0,0.0
14277,Kieran Dowell,2022-02-12,Norwich City,Manchester City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0
14278,Kieran Dowell,2022-02-25,Norwich City,Southampton,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0
14279,Kieran Dowell,2022-04-10,Norwich City,Burnley,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,1.0,0.0,0.0,0.3,4.0,0.0,37.0,44.0,84.1,5.0,1.0,3.0
14280,Kieran Dowell,2022-04-16,Norwich City,Manchester Utd,73.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,34.0,1.0,2.0,0.0,0.6,0.6,0.6,4.0,1.0,24.0,29.0,82.8,3.0,0.0,0.0
14281,Kieran Dowell,2022-04-23,Norwich City,Newcastle Utd,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,43.0,4.0,2.0,1.0,0.4,0.4,0.0,0.0,0.0,18.0,31.0,58.1,1.0,0.0,0.0
14282,Kieran Dowell,2022-04-30,Norwich City,Aston Villa,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,20.0,30.0,66.7,2.0,2.0,2.0
14283,Kieran Dowell,2022-05-08,Norwich City,West Ham,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,29.0,48.3,2.0,2.0,2.0
14284,Kieran Dowell,2022-05-15,Norwich City,Wolves,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.0,22.0,31.0,71.0,2.0,0.0,0.0
14285,Kieran Dowell,2022-05-22,Norwich City,Tottenham,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,24.0,75.0,2.0,0.0,0.0
14286,Kieran Gibbs,2020-09-13,West Brom,Leicester City,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,43.0,74.4,0.0,0.0,0.0
14287,Kieran Gibbs,2020-09-19,West Brom,Everton,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,81.8,3.0,0.0,0.0
14288,Kieran Gibbs,2020-12-12,West Brom,Newcastle Utd,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,82.1,0.0,0.0,0.0
14289,Kieran Gibbs,2020-12-15,West Brom,Manchester City,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,68.4,0.0,0.0,0.0
14290,Kieran Gibbs,2020-12-20,West Brom,Aston Villa,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,53.3,0.0,1.0,1.0
14291,Kieran Gibbs,2020-12-27,West Brom,Liverpool,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,1.0,0.0,0.0
14292,Kieran Gibbs,2021-01-16,West Brom,Wolves,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,3.0,1.0,2.0,0.1,0.1,0.0,1.0,1.0,18.0,30.0,60.0,3.0,0.0,0.0
14293,Kieran Gibbs,2021-01-19,West Brom,West Ham,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1.0,0.0,0.0,0.0,0.3,2.0,0.0,44.0,56.0,78.6,2.0,0.0,0.0
14294,Kieran Gibbs,2021-01-26,West Brom,Manchester City,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,82.6,1.0,0.0,0.0
14295,Kieran Gibbs,2021-01-30,West Brom,Fulham,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,43.0,60.5,2.0,1.0,1.0
14296,Kieran Tierney,2020-09-12,Arsenal,Fulham,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,91.0,84.6,6.0,0.0,0.0
14297,Kieran Tierney,2020-09-28,Arsenal,Liverpool,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,58.0,70.7,2.0,0.0,0.0
14298,Kieran Tierney,2020-10-04,Arsenal,Sheffield Utd,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,93.0,84.9,3.0,1.0,2.0
14299,Kieran Tierney,2020-10-17,Arsenal,Manchester City,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,77.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,47.0,64.0,73.4,3.0,1.0,1.0
14300,Kieran Tierney,2020-10-25,Arsenal,Leicester City,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.2,3.0,0.0,28.0,39.0,71.8,3.0,0.0,0.0
14301,Kieran Tierney,2020-11-01,Arsenal,Manchester Utd,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,55.0,72.7,4.0,0.0,0.0
14302,Kieran Tierney,2020-11-08,Arsenal,Aston Villa,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.0,0.0,2.0,0.0,0.0,0.2,3.0,0.0,72.0,91.0,79.1,1.0,1.0,2.0
14303,Kieran Tierney,2020-11-22,Arsenal,Leeds United,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,28.0,40.0,70.0,4.0,1.0,1.0
14304,Kieran Tierney,2020-11-29,Arsenal,Wolves,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,72.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,65.0,73.8,0.0,0.0,0.0
14305,Kieran Tierney,2020-12-06,Arsenal,Tottenham,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,48.0,67.0,71.6,3.0,1.0,2.0
14306,Kieran Tierney,2020-12-13,Arsenal,Burnley,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,71.0,2.0,0.0,2.0,0.1,0.1,0.5,4.0,0.0,48.0,67.0,71.6,4.0,0.0,1.0
14307,Kieran Tierney,2020-12-16,Arsenal,Southampton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,29.0,40.0,72.5,5.0,0.0,0.0
14308,Kieran Tierney,2020-12-19,Arsenal,Everton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,1.0,1.0,0.0,0.0,0.2,5.0,0.0,38.0,49.0,77.6,6.0,0.0,0.0
14309,Kieran Tierney,2020-12-26,Arsenal,Chelsea,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,2.0,24.0,48.0,50.0,1.0,1.0,1.0
14310,Kieran Tierney,2020-12-29,Arsenal,Brighton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,44.0,59.0,74.6,2.0,0.0,1.0
14311,Kieran Tierney,2021-01-02,Arsenal,West Brom,90.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,91.0,1.0,1.0,0.0,0.1,0.1,0.9,8.0,3.0,66.0,84.0,78.6,7.0,3.0,4.0
14312,Kieran Tierney,2021-01-18,Arsenal,Newcastle Utd,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,3.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,47.0,60.0,78.3,4.0,1.0,1.0
14313,Kieran Tierney,2021-02-21,Arsenal,Manchester City,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,36.0,51.0,70.6,2.0,1.0,2.0
14314,Kieran Tierney,2021-02-28,Arsenal,Leicester City,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,41.0,54.0,75.9,3.0,2.0,2.0
14315,Kieran Tierney,2021-03-06,Arsenal,Burnley,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,52.0,74.0,70.3,0.0,1.0,2.0
14316,Kieran Tierney,2021-03-14,Arsenal,Tottenham,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,6.0,1.0,0.0,0.0,0.0,0.1,5.0,2.0,40.0,56.0,71.4,4.0,2.0,3.0
14317,Kieran Tierney,2021-03-21,Arsenal,West Ham,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,48.0,63.0,76.2,0.0,0.0,1.0
14318,Kieran Tierney,2021-04-03,Arsenal,Liverpool,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,20.0,75.0,1.0,0.0,0.0
14319,Kieran Tierney,2021-05-09,Arsenal,West Brom,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,65.0,0.0,0.0,1.0
14320,Kieran Tierney,2021-05-12,Arsenal,Chelsea,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,22.0,34.0,64.7,1.0,0.0,0.0
14321,Kieran Tierney,2021-05-19,Arsenal,Crystal Palace,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,1.0,0.0,0.0,0.3,1.0,1.0,27.0,40.0,67.5,1.0,0.0,1.0
14322,Kieran Tierney,2021-05-23,Arsenal,Brighton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,41.0,78.0,2.0,0.0,2.0
14323,Kieran Tierney,2021-08-13,Arsenal,Brentford,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,85.0,0.0,0.0,2.0,0.2,0.2,0.4,13.0,0.0,61.0,76.0,80.3,5.0,1.0,5.0
14324,Kieran Tierney,2021-08-22,Arsenal,Chelsea,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,59.4,0.0,0.0,0.0
14325,Kieran Tierney,2021-08-28,Arsenal,Manchester City,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,0.0,0.0,0.2,1.0,0.0,13.0,21.0,61.9,1.0,0.0,0.0
14326,Kieran Tierney,2021-09-11,Arsenal,Norwich City,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,56.0,1.0,0.0,1.0,0.1,0.1,0.1,4.0,0.0,39.0,51.0,76.5,6.0,0.0,0.0
14327,Kieran Tierney,2021-09-18,Arsenal,Burnley,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,58.8,0.0,0.0,0.0
14328,Kieran Tierney,2021-09-26,Arsenal,Tottenham,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,50.0,76.0,4.0,0.0,1.0
14329,Kieran Tierney,2021-10-02,Arsenal,Brighton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,33.0,57.6,1.0,0.0,0.0
14330,Kieran Tierney,2021-10-18,Arsenal,Crystal Palace,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,59.0,65.0,90.8,4.0,0.0,0.0
14331,Kieran Tierney,2021-12-06,Arsenal,Everton,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,34.0,42.0,81.0,0.0,2.0,2.0
14332,Kieran Tierney,2021-12-11,Arsenal,Southampton,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,1.0,0.0,0.0,0.1,1.0,1.0,43.0,56.0,76.8,5.0,1.0,1.0
14333,Kieran Tierney,2021-12-15,Arsenal,West Ham,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,42.0,81.0,3.0,0.0,0.0
14334,Kieran Tierney,2021-12-18,Arsenal,Leeds United,90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,49.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,32.0,39.0,82.1,2.0,1.0,3.0
14335,Kieran Tierney,2021-12-26,Arsenal,Norwich City,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,74.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,51.0,68.0,75.0,4.0,1.0,2.0
14336,Kieran Tierney,2022-01-01,Arsenal,Manchester City,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,15.0,25.0,60.0,2.0,0.0,2.0
14337,Kieran Tierney,2022-01-23,Arsenal,Burnley,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,99.0,0.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,79.0,94.0,84.0,8.0,0.0,0.0
14338,Kieran Tierney,2022-02-10,Arsenal,Wolves,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,33.0,47.0,70.2,3.0,0.0,0.0
14339,Kieran Tierney,2022-02-19,Arsenal,Brentford,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,1.0,2.0,0.0,0.1,0.1,0.0,3.0,0.0,66.0,82.0,80.5,3.0,0.0,2.0
14340,Kieran Tierney,2022-02-24,Arsenal,Wolves,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,2.0,0.0,0.0,0.6,5.0,0.0,57.0,71.0,80.3,6.0,0.0,1.0
14341,Kieran Tierney,2022-03-06,Arsenal,Watford,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,4.0,2.0,0.0,0.0,0.1,4.0,0.0,44.0,54.0,81.5,2.0,1.0,1.0
14342,Kieran Tierney,2022-03-13,Arsenal,Leicester City,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,1.0,0.0,0.0,0.1,3.0,0.0,42.0,51.0,82.4,1.0,2.0,3.0
14343,Kieran Tierney,2022-03-16,Arsenal,Liverpool,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,58.0,81.0,7.0,0.0,0.0
14344,Kieran Tierney,2022-03-19,Arsenal,Aston Villa,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,74.0,74.3,6.0,0.0,0.0
14345,Kieran Tierney,2022-08-05,Arsenal,Crystal Palace,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0
14346,Kieran Tierney,2022-08-13,Arsenal,Leicester City,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,58.3,1.0,0.0,0.0
14347,Kieran Tierney,2022-08-27,Arsenal,Fulham,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,28.0,39.0,71.8,3.0,0.0,0.0
14348,Kieran Tierney,2022-08-31,Arsenal,Aston Villa,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,63.0,2.0,1.0,1.0,0.2,0.2,0.0,4.0,1.0,40.0,57.0,70.2,5.0,0.0,0.0
14349,Kieran Tierney,2022-09-18,Arsenal,Brentford,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,1.0,1.0,0.0,0.0,0.0,0.1,2.0,1.0,47.0,55.0,85.5,6.0,0.0,0.0
14350,Kieran Tierney,2022-10-01,Arsenal,Tottenham,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,93.1,2.0,0.0,0.0
14351,Kieran Tierney,2022-10-09,Arsenal,Liverpool,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,0.0,0.0
14352,Kieran Tierney,2022-10-16,Arsenal,Leeds United,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,1.0,0.0,0.0
14353,Kieran Tierney,2022-10-23,Arsenal,Southampton,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,1.0,0.0,0.0
14354,Kieran Tierney,2022-10-30,Arsenal,Nott'ham Forest,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,85.7,1.0,0.0,0.0
14355,Kieran Tierney,2022-11-06,Arsenal,Chelsea,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,44.4,2.0,0.0,1.0
14356,Kieran Tierney,2022-12-26,Arsenal,West Ham,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,37.0,52.0,71.2,1.0,0.0,0.0
14357,Kieran Trippier,2022-01-15,Newcastle Utd,Watford,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,5.0,4.0,2.0,0.0,0.0,0.1,3.0,0.0,52.0,79.0,65.8,4.0,0.0,0.0
14358,Kieran Trippier,2022-01-22,Newcastle Utd,Leeds United,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,41.0,75.6,2.0,0.0,1.0
14359,Kieran Trippier,2022-02-08,Newcastle Utd,Everton,89.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,68.0,5.0,1.0,2.0,0.1,0.1,0.2,6.0,1.0,38.0,61.0,62.3,2.0,0.0,1.0
14360,Kieran Trippier,2022-02-13,Newcastle Utd,Aston Villa,47.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,1.0,2.0,2.0,0.2,0.2,0.0,0.0,0.0,17.0,27.0,63.0,4.0,0.0,0.0
14361,Kieran Trippier,2022-05-08,Newcastle Utd,Manchester City,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,6.0,13.0,46.2,0.0,0.0,0.0
14362,Kieran Trippier,2022-05-22,Newcastle Utd,Burnley,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,63.0,71.4,3.0,1.0,1.0
14363,Kieran Trippier,2022-08-06,Newcastle Utd,Nott'ham Forest,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,1.0,4.0,2.0,0.0,0.0,0.1,5.0,1.0,63.0,89.0,70.8,8.0,0.0,0.0
14364,Kieran Trippier,2022-08-13,Newcastle Utd,Brighton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,2.0,1.0,0.0,0.0,0.1,1.0,0.0,35.0,54.0,64.8,3.0,0.0,0.0
14365,Kieran Trippier,2022-08-21,Newcastle Utd,Manchester City,90.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,44.0,0.0,1.0,3.0,0.1,0.1,0.0,2.0,0.0,23.0,35.0,65.7,3.0,0.0,0.0
14366,Kieran Trippier,2022-08-28,Newcastle Utd,Wolves,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,43.0,67.0,64.2,4.0,1.0,3.0
14367,Kieran Trippier,2022-08-31,Newcastle Utd,Liverpool,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,26.0,35.0,74.3,2.0,1.0,1.0
14368,Kieran Trippier,2022-09-03,Newcastle Utd,Crystal Palace,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,2.0,3.0,1.0,0.1,0.1,0.5,7.0,0.0,38.0,55.0,69.1,3.0,0.0,0.0
14369,Kieran Trippier,2022-09-17,Newcastle Utd,Bournemouth,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118.0,0.0,0.0,2.0,0.1,0.1,0.1,4.0,0.0,85.0,112.0,75.9,8.0,0.0,1.0
14370,Kieran Trippier,2022-10-01,Newcastle Utd,Fulham,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,1.0,1.0,0.0,0.0,0.3,6.0,0.0,68.0,86.0,79.1,5.0,0.0,0.0
14371,Kieran Trippier,2022-10-08,Newcastle Utd,Brentford,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.0,0.0,0.0,0.0,0.3,5.0,1.0,54.0,68.0,79.4,4.0,0.0,0.0
14372,Kieran Trippier,2022-10-16,Newcastle Utd,Manchester Utd,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,1.0,3.0,0.0,0.1,0.1,0.3,5.0,0.0,40.0,60.0,66.7,5.0,0.0,0.0
14373,Kieran Trippier,2022-10-19,Newcastle Utd,Everton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.0,2.0,0.0,0.0,0.0,0.5,6.0,0.0,55.0,68.0,80.9,8.0,0.0,0.0
14374,Kieran Trippier,2022-10-23,Newcastle Utd,Tottenham,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,65.0,85.0,76.5,6.0,1.0,1.0
14375,Kieran Trippier,2022-10-29,Newcastle Utd,Aston Villa,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,63.0,77.0,81.8,3.0,0.0,1.0
14376,Kieran Trippier,2022-11-06,Newcastle Utd,Southampton,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3.0,1.0,1.0,0.0,0.0,0.2,3.0,1.0,41.0,59.0,69.5,4.0,0.0,1.0
14377,Kieran Trippier,2022-11-12,Newcastle Utd,Chelsea,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,5.0,1.0,2.0,0.0,0.0,0.2,6.0,1.0,62.0,81.0,76.5,6.0,1.0,2.0
14378,Kieran Trippier,2022-12-26,Newcastle Utd,Leicester City,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,4.0,0.0,0.0,0.0,0.2,4.0,1.0,42.0,64.0,65.6,4.0,2.0,4.0
14379,Kiernan Dewsbury Hall,2021-08-28,Leicester City,Norwich City,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0
